smiles,murcko_scaffold,cluster_id
COC(=O)C[C@@H]1C[C@H]2[C@H](Oc3ccc(NC(=O)c4ccc5OCOc5c4)cc23)[C@@H](CO)O1,O=C(Nc1ccc2c(c1)[C@H]1CCOC[C@H]1O2)c1ccc2c(c1)OCO2,261
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2F)OCc2ccccc2-c2c(C1=O)n(C)c1ccccc21,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2c1[nH]c1ccccc21,87
OC[C@@H]1O[C@@H](CC(=O)NCc2cccc(F)c2)CC[C@@H]1NC(=O)CN1CCOCC1,O=C(C[C@H]1CC[C@H](NC(=O)CN2CCOCC2)CO1)NCc1ccccc1,778
Cc1ccc(cc1)S(=O)(=O)NCC[C@@H]1CC[C@H](NC(=O)CC2CC2)[C@@H](CO)O1,O=C(CC1CC1)N[C@H]1CC[C@@H](CCNS(=O)(=O)c2ccccc2)OC1,2987
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)C2CC2)Oc2cc(Br)ccc2S1(=O)=O,O=C(NC[C@H]1CCNS(=O)(=O)c2ccccc2O1)C1CC1,582
COCC(=O)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc(NC(=O)c3ccc(OC)cc3)cc2OC[C@H]1C)OC,O=C(Nc1ccc2c(c1)OCCNCCCCNC2=O)c1ccccc1,282
OC[C@@H]1O[C@@H](CC(=O)NCc2cc(F)ccc2F)C[C@H]2[C@@H]1Oc1ccc(NC(=O)CC3CC3)cc21,O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)CC4CC4)ccc3O[C@@H]2CO1)NCc1ccccc1,2620
CO[C@@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3c(C)noc3C)ccc2OC[C@@H](C)NC[C@@H]1C,O=C1NCCCCNCCOc2ccc(NS(=O)(=O)c3cnoc3)cc21,2623
O[C@@H]1COC[C@H]2O[C@@H](CC(=O)NCC3CCCCC3)CC[C@@H]2N(CCC(F)(F)F)C1,O=C(C[C@H]1CC[C@@H]2NCCCOC[C@H]2O1)NCC1CCCCC1,4204
CO[C@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@H](C)N(C[C@H]1C)C(=O)c1cnccn1,O=C1NCCCCN(C(=O)c2cnccn2)CCOc2ccccc21,404
COc1ccc(NC(=O)N(C)C[C@H]2Oc3c(NC(=O)c4ccncc4)cccc3C(=O)N(C[C@H]2C)[C@@H](C)CO)cc1,O=C(NC[C@@H]1CCNC(=O)c2cccc(NC(=O)c3ccncc3)c2O1)Nc1ccccc1,2865
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)N[C@@H](C)c2ccccc2)OCc2ccccc2-c2ccccc2C1=O,O=C(NCc1ccccc1)NC[C@@H]1CCNC(=O)c2ccccc2-c2ccccc2CO1,963
CNC[C@@H]1Oc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2CC(=O)N(C[C@H]1C)[C@H](C)CO,O=C1Cc2cc(NS(=O)(=O)c3ccccc3)ccc2OCCCN1,2157
COc1ccccc1CN(C)C[C@H]1OCc2cn(CCCC(=O)N(C[C@@H]1C)[C@H](C)CO)nn2,O=C1CCCn2cc(nn2)CO[C@H](CNCc2ccccc2)CCN1,231
CCCC#Cc1cnc2O[C@@H](CN(C)S(=O)(=O)c3cccc(OC)c3)[C@@H](C)CN([C@@H](C)CO)C(=O)c2c1,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)Oc2ncccc21,941
CCC(=O)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc(NC(=O)c3cc(C)on3)cc2OC[C@@H]1C)OC,O=C(Nc1ccc2c(c1)OCCNCCCCNC2=O)c1ccon1,2238
CCCNC(=O)N(C)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO)C#CC(C)(C)O,O=S1(=O)NCCCOc2ccccc21,140
OC[C@@H]1O[C@@H](CC(=O)N2CCc3ccccc3C2)CC[C@H]1NC(=O)Nc1cc(F)ccc1F,O=C(Nc1ccccc1)N[C@@H]1CC[C@H](CC(=O)N2CCc3ccccc3C2)OC1,79
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CN2CCOCC2)Oc2ncc(cc2C1=O)-c1cncnc1,O=C(CN1CCOCC1)NC[C@@H]1CCNC(=O)c2cc(-c3cncnc3)cnc2O1,2938
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc2ccc(NC(=O)CCCN(C)C)cc2C1=O,O=C1NCC[C@@H](CNCC2CCCCC2)OCCCCCOc2ccccc21,1173
OC[C@@H]1O[C@H](CC(=O)NCC2CC2)CC[C@H]1NC(=O)C1CCC1,O=C(C[C@@H]1CC[C@@H](NC(=O)C2CCC2)CO1)NCC1CC1,3778
COc1ccc2nc(O)c(CN(CCc3ccccc3)C(C)=O)cc2c1,c1ccc(CCNCc2cnc3ccccc3c2)cc1,4205
CCCN1C[C@H](C)[C@@H](CN(C)C(=O)c2cc(NC(=O)COC)ccc2OC[C@@H]1C)OC,O=C1NCCCCNCCOc2ccccc21,100
CCn1c(SCC(=O)Nc2ccc(NC(C)=O)cc2)nnc1C1CC1,O=C(CSc1nnc(C2CC2)[nH]1)Nc1ccccc1,4206
COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)C#CC1(O)CCCC1,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)Oc2ncc(C#CC3CCCC3)cc21,160
OC[C@@H]1O[C@@H](CC(=O)NC2CCCCC2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)CC3CC3)cc21,O=C(CC1CC1)Nc1ccc2c(c1)[C@H]1C[C@H](CC(=O)NC3CCCCC3)OC[C@H]1O2,3415
COc1ccc(cc1)C(=O)Nc1ccc2OC[C@H]3O[C@H](CC(=O)NCC4CC4)CC[C@@H]3N(C)C(=O)c2c1,O=C(C[C@@H]1CC[C@@H]2NC(=O)c3cc(NC(=O)c4ccccc4)ccc3OC[C@H]2O1)NCC1CC1,4207
CCc1c(C)c2ccc(OCC(=O)OC)cc2oc1=O,O=c1ccc2ccccc2o1,2450
COCC(=O)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2cc(NC(=O)Nc3cccc(F)c3)ccc2OC[C@@H]1C)OC,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCCNCCO2,106
CCS(=O)(=O)Nc1ccc2OC[C@H](C)N(CCC(F)(F)F)C[C@H](C)[C@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCNCCOc2ccccc21,100
CCCN(C)C[C@H]1OCCCC[C@@H](C)Oc2ccc(NC(=O)CCCN(C)C)cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO,O=C1NCCCOCCCCCOc2ccccc21,448
OC[C@H]1O[C@@H](CC(=O)N2CCOCC2)CC[C@H]1NC(=O)c1cccc(F)c1,O=C(N[C@@H]1CC[C@H](CC(=O)N2CCOCC2)OC1)c1ccccc1,3959
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccncc2)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@@H](CNCc2ccncc2)CCN1,1120
Cc1ccc(cc1)S(=O)(=O)N[C@H]1CC[C@H](CC(O)=O)O[C@H]1CO,O=S(=O)(N[C@H]1CCCOC1)c1ccccc1,271
OC[C@H]1O[C@@H](CCNC(=O)CCN2CCCCC2)CC[C@H]1NC(=O)C1CCOCC1,O=C(CCN1CCCCC1)NCC[C@H]1CC[C@@H](NC(=O)C2CCOCC2)CO1,2045
CCS(=O)(=O)NCC[C@H]1CC[C@H](NC(=O)Cc2ccccn2)[C@@H](CO)O1,O=C(Cc1ccccn1)N[C@H]1CCCOC1,1898
Cc1cccc(N2CCN(CC2)C(=O)c2cc3c(n2C)c2ccccc2n(C)c3=O)c1C,O=C(c1cc2c(=O)[nH]c3ccccc3c2[nH]1)N1CCN(c2ccccc2)CC1,4208
COCCN1Cc2cccc(C(=O)Nc3ccc4OCCOc4c3)c2C1=O,O=C(Nc1ccc2c(c1)OCCO2)c1cccc2c1C(=O)NC2,4209
COC(=O)N(C)C[C@H]1OCc2cn(CCCC(=O)N(C[C@H]1C)[C@@H](C)CO)nn2,O=C1CCCn2cc(nn2)COCCCN1,176
C[C@H](NC(=O)C[C@H]1O[C@@H](CO)[C@@H](NC(=O)CN2CCOCC2)C=C1)c1ccccc1,O=C(C[C@@H]1C=C[C@H](NC(=O)CN2CCOCC2)CO1)NCc1ccccc1,1371
C[C@H](NC(=O)C[C@@H]1O[C@H](CO)[C@H](NC(=O)c2cccnc2)C=C1)c1ccccc1,O=C(C[C@H]1C=C[C@@H](NC(=O)c2cccnc2)CO1)NCc1ccccc1,425
O[C@H]1COC[C@H]2O[C@H](CC(=O)NCC3CCCCC3)CC[C@@H]2N(Cc2cccc(Cl)c2)C1,O=C(C[C@@H]1CC[C@H]2[C@@H](COCCCN2Cc2ccccc2)O1)NCC1CCCCC1,1878
Cc1cccc(c1)S(=O)(=O)N[C@@H]1CC[C@@H](CCNS(=O)(=O)c2ccccc2F)O[C@H]1CO,O=S(=O)(NCC[C@@H]1CC[C@@H](NS(=O)(=O)c2ccccc2)CO1)c1ccccc1,1367
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C)OCCCC[C@H](C)Oc2ccc(NC(=O)c3ccccc3)cc2C1=O,O=C(Nc1ccc2c(c1)C(=O)NCCCOCCCCCO2)c1ccccc1,539
OC[C@H]1O[C@H](CC(=O)Nc2nccs2)C=C[C@H]1NC(=O)CCN1CCCCC1,O=C(C[C@@H]1C=C[C@@H](NC(=O)CCN2CCCCC2)CO1)Nc1nccs1,3329
C\C=C\c1cnc2O[C@H](CN(C)C(=O)c3cnccn3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1,O=C(NC[C@@H]1CCNC(=O)c2cccnc2O1)c1cnccn1,2053
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(C)cc2)Oc2cc(ccc2S1(=O)=O)C#Cc1ccncc1,O=S(=O)(NC[C@H]1CCNS(=O)(=O)c2ccc(C#Cc3ccncc3)cc2O1)c1ccccc1,3548
CN1[C@@H]2CC[C@@H](CC(O)=O)O[C@@H]2COc2ccc(NC(=O)Nc3ccccc3)cc2C1=O,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)N[C@@H]1CCCO[C@@H]1CO2,1155
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)c3cccc(OC)c3)ccc2OC[C@H](C)N(CCc2ccccc2)C[C@H]1C,O=C(Nc1ccc2c(c1)C(=O)NCCCCN(CCc1ccccc1)CCO2)c1ccccc1,372
COc1ccc(NC(=O)N(C)C[C@H]2Oc3ncc(cc3C(=O)N(C[C@H]2C)[C@@H](C)CO)C#CCN(C)C)cc1,O=C(NC[C@@H]1CCNC(=O)c2cccnc2O1)Nc1ccccc1,384
OC[C@H]1O[C@H](CC(=O)NCc2ccc(Cl)cc2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)c3ccc4OCOc4c3)cc21,O=C(C[C@@H]1C[C@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@H]2CO1)NCc1ccccc1,634
COc1ccc(NC(=O)N(C)C[C@@H]2Oc3ccc(NC(=O)NC4CCCCC4)cc3CC(=O)N(C[C@H]2C)[C@H](C)CO)cc1,O=C1Cc2cc(NC(=O)NC3CCCCC3)ccc2O[C@@H](CNC(=O)Nc2ccccc2)CCN1,3170
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc3OCOc3c2)Oc2ncc(\C=C\c3ccccc3)cc2C1=O,O=C(NC[C@@H]1CCNC(=O)c2cc(/C=C/c3ccccc3)cnc2O1)c1ccc2c(c1)OCO2,283
O[C@H]1COC[C@@H]2O[C@@H](CC(=O)NC3CCC3)CC[C@H]2N(C1)C(=O)Nc1ccc(Cl)c(Cl)c1,O=C(C[C@H]1CC[C@@H]2[C@H](COCCCN2C(=O)Nc2ccccc2)O1)NC1CCC1,2800
OC[C@@H]1O[C@H](CCNC(=O)CN2CCOCC2)CC[C@H]1NC(=O)c1ccc2OCOc2c1,O=C(CN1CCOCC1)NCC[C@@H]1CC[C@@H](NC(=O)c2ccc3c(c2)OCO3)CO1,2473
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3c(C)noc3C)ccc2OC[C@H](C)N(CCC(F)(F)F)C[C@@H]1C,O=C(Nc1cnoc1)Nc1ccc2c(c1)C(=O)NCCCCNCCO2,786
CN1[C@@H]2CC[C@@H](CC(=O)NCCc3ccncc3)O[C@@H]2COc2ccc(NC(=O)Cc3cccs3)cc2C1=O,O=C(C[C@@H]1CC[C@H]2NC(=O)c3cc(NC(=O)Cc4cccs4)ccc3OC[C@H]2O1)NCCc1ccncc1,4210
C[C@@H](NC(=O)C[C@@H]1CC[C@@H](NS(=O)(=O)c2cccc(F)c2)[C@H](CO)O1)c1ccccc1,O=C(C[C@@H]1CC[C@@H](NS(=O)(=O)c2ccccc2)CO1)NCc1ccccc1,1773
CNC[C@H]1OCCCC[C@H](C)Oc2ccc(NC(=O)CCC(F)(F)F)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO,O=C1NCCCOCCCCCOc2ccccc21,448
OC[C@@H]1O[C@@H](CC(=O)N2CCc3ccccc3C2)C[C@@H]2[C@H]1Oc1ccc(NS(=O)(=O)c3ccc(F)cc3)cc21,O=C(C[C@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccccc4)ccc3O[C@H]2CO1)N1CCc2ccccc2C1,258
O[C@H]1CN[C@H]2CC[C@H](CC(=O)NCCc3ccncc3)O[C@@H]2COC1,O=C(C[C@H]1CC[C@@H]2NCCCOC[C@H]2O1)NCCc1ccncc1,2802
CN(C)CCCNC(=O)C[C@H]1O[C@@H](CO)[C@@H](NC(=O)Nc2c(C)noc2C)C=C1,O=C(Nc1cnoc1)N[C@H]1C=CCOC1,3286
CNC[C@H]1OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2C(=O)N(C[C@H]1C)[C@@H](C)CO,O=C1NCCCOCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,453
C[C@H](NC(=O)C[C@H]1C[C@H]2[C@H](Oc3ccc(NC(=O)C4CCOCC4)cc23)[C@H](CO)O1)c1ccccc1,O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)C4CCOCC4)ccc3O[C@@H]2CO1)NCc1ccccc1,278
CCCNC(=O)Nc1ccc2OC[C@@H](C)NC[C@H](C)[C@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCNCCOc2ccccc21,100
COc1cccc(c1)C(=O)Nc1ccc(F)c(F)c1F,O=C(Nc1ccccc1)c1ccccc1,777
COC(=O)C[C@H]1O[C@H](CO)[C@H](NS(=O)(=O)c2ccc(OC)cc2)C=C1,O=S(=O)(N[C@@H]1C=CCOC1)c1ccccc1,764
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(F)cc2)Oc2cc(ccc2S1(=O)=O)C#CC(C)(C)O,O=S1(=O)NCC[C@@H](CNCc2ccccc2)Oc2ccccc21,665
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccc(Cl)cc3)ccc2OC[C@H](C)N(C[C@H]1C)C(=O)Nc1c(C)noc1C,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCCN(C(=O)Nc1cnoc1)CCO2,1390
COCC(=O)N1C[C@H](C)[C@H](CN(C)C(=O)c2cc(NC(=O)C3CCC3)ccc2OC[C@H]1C)OC,O=C1NCCCCNCCOc2ccc(NC(=O)C3CCC3)cc21,1429
C\C=C\c1ccc2c(O[C@@H](CN(C)Cc3ccccn3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,O=S1(=O)NCC[C@H](CNCc2ccccn2)Oc2ccccc21,2194
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2cccc(O)c2)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)CO[C@H](CNCc2ccccc2)CCN1,231
C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C)OCc2cn(CCCC1=O)nn2,O=C1CCCn2cc(nn2)COCCCN1,176
OC[C@@H]1[C@H]2Cn3c(ccc(-c4ccncc4)c3=O)[C@@H]([C@H]1C(O)=O)N2C(=O)C1CC1,O=C(C1CC1)N1[C@H]2CC[C@@H]1c1ccc(-c3ccncc3)c(=O)n1C2,4211
[O-][N+](=O)c1cccc(c1)-c1nnc(S)n1Cc1ccccc1,c1ccc(Cn2cnnc2-c2ccccc2)cc1,4212
CO[C@H]1CN(C)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2OC[C@@H](C)N(Cc2ccccn2)C[C@H]1C,O=C1NCCCCN(Cc2ccccn2)CCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,2837
CNC[C@@H]1OCCCC[C@H](C)Oc2ccc(NS(=O)(=O)c3ccc(OC)cc3)cc2C(=O)N(C[C@H]1C)[C@H](C)CO,O=C1NCCCOCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,453
COC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)Nc4ccccc4)cc23)[C@@H](CO)O1,O=C(Nc1ccccc1)Nc1ccc2c(c1)[C@@H]1CCOC[C@@H]1O2,295
CCC(=O)Nc1ccc2c(OC[C@@H](C)N(Cc3cncnc3)C[C@@H](C)[C@H](CN(C)C2=O)OC)c1,O=C1NCCCCN(Cc2cncnc2)CCOc2ccccc21,234
CCC(=O)Nc1ccc2OC[C@H](C)N(Cc3cccnc3)C[C@H](C)[C@H](CN(C)C(=O)c2c1)OC,O=C1NCCCCN(Cc2cccnc2)CCOc2ccccc21,1808
CCC(=O)N[C@H]1CC[C@H](CC(=O)NCCN2CCCCC2)O[C@@H]1CO,O=C(C[C@H]1CCCCO1)NCCN1CCCCC1,871
CN1CCN(CC1)C(=O)C[C@H]1O[C@H](CO)[C@@H](NC(=O)Cc2ccccn2)C=C1,O=C(Cc1ccccn1)N[C@H]1C=C[C@@H](CC(=O)N2CCNCC2)OC1,4213
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)CCCN(C)C)OCCCC[C@@H](C)Oc2ccc(NC(=O)c3ccccc3)cc2C1=O,O=C(Nc1ccc2c(c1)C(=O)NCCCOCCCCCO2)c1ccccc1,539
CS(=O)(=O)Nc1ccc2O[C@@H]3[C@@H](C[C@@H](CC(=O)NCc4ccc(Cl)cc4)O[C@@H]3CO)c2c1,O=C(C[C@@H]1C[C@H]2c3ccccc3O[C@H]2CO1)NCc1ccccc1,1303
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3cccc(F)c3)cc2OC[C@@H](C)NC[C@H]1C,O=C(Nc1ccc2c(c1)OCCNCCCCNC2=O)c1ccccc1,282
COc1cc(C[C@H](C)[C@H](C)Cc2ccc3OCOc3c2)ccc1O,c1ccc(CCCCc2ccc3c(c2)OCO3)cc1,4214
Cc1noc(C)c1NC(=O)N[C@@H]1C=C[C@@H](CC(=O)N2CCCCC2)O[C@@H]1CO,O=C(Nc1cnoc1)N[C@@H]1C=C[C@@H](CC(=O)N2CCCCC2)OC1,3383
OC[C@H]1O[C@@H](CC(=O)NCc2ccncc2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)CC3CC3)cc21,O=C(C[C@H]1C[C@H]2c3cc(NC(=O)CC4CC4)ccc3O[C@H]2CO1)NCc1ccncc1,2288
C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCCC2)Oc2ncc(cc2C1=O)C#Cc1ccccn1,O=C1NCC[C@@H](CNCC2CCCC2)Oc2ncc(C#Cc3ccccn3)cc21,2317
CCCN1C[C@@H](C)[C@@H](CN(C)C(=O)c2cc(NC(=O)c3ccc4OCOc4c3)ccc2OC[C@H]1C)OC,O=C(Nc1ccc2c(c1)C(=O)NCCCCNCCO2)c1ccc2c(c1)OCO2,98
COCC(=O)Nc1ccc2c(OC[C@H](C)N(CCC(F)(F)F)C[C@H](C)[C@@H](CN(C)C2=O)OC)c1,O=C1NCCCCNCCOc2ccccc21,100
CO[C@@H]1CN(C)C(=O)c2ccc(NS(C)(=O)=O)cc2OC[C@H](C)N(C)C[C@H]1C,O=C1NCCCCNCCOc2ccccc21,100
CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccccc3OC)ccc2OC[C@@H](C)NC[C@@H]1C,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCCNCCO2,106
CO[C@@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@@H](C)N(Cc2cc(on2)-c2ccccc2)C[C@H]1C,O=C1NCCCCN(Cc2cc(-c3ccccc3)on2)CCOc2ccccc21,3092
COCC#Cc1ccc2c(O[C@H](CN(C)Cc3ccc4OCOc4c3)[C@H](C)CN([C@@H](C)CO)S2(=O)=O)c1,O=S1(=O)NCC[C@@H](CNCc2ccc3c(c2)OCO3)Oc2ccccc21,1335
NCC[C@H]1CC[C@@H](NS(=O)(=O)Cc2ccccc2)[C@H](CO)O1,O=S(=O)(Cc1ccccc1)N[C@@H]1CCCOC1,2071
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3ccccc3OC)ccc2OC[C@H](C)N(C)C[C@@H]1C,O=C(Nc1ccc2c(c1)C(=O)NCCCCNCCO2)c1ccccc1,119
OC[C@H]1[C@@H]2Cn3c(cccc3=O)[C@@H]2N(CCc2ccccc2)[C@@H]1C(=O)NC1CCC1,O=C(NC1CCC1)[C@@H]1C[C@@H]2Cn3c(cccc3=O)[C@@H]2N1CCc1ccccc1,4215
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OC[C@@H](C)N(C[C@@H]1C)C(=O)Cc1ccccn1,O=C1NCCCCN(C(=O)Cc2ccccn2)CCOc2ccc(NC(=O)C3CC3)cc21,522
OC[C@@H]1O[C@@H](CC(=O)Nc2ccc(cc2)-c2ccccc2)C=C[C@H]1NC(=O)c1ccncc1,O=C(C[C@H]1C=C[C@@H](NC(=O)c2ccncc2)CO1)Nc1ccc(-c2ccccc2)cc1,4216
CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccc(OC)cc3)ccc2OC[C@@H](C)NC[C@H]1C,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCCCNCCO2,106
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc2c(NS(=O)(=O)c3cn(C)cn3)cccc2C1=O,O=C1NCC[C@@H](CNCc2ccccc2)Oc2c(NS(=O)(=O)c3c[nH]cn3)cccc21,1093
CCC(=O)N1C[C@H](C)[C@@H](CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@@H]1C)OC,O=C1NCCCCNCCOc2ccccc21,100
COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]1Oc2ncccc2C(=O)N(C[C@@H]1C)[C@H](C)CO,O=C1NCC[C@H](CNS(=O)(=O)c2ccccc2)Oc2ncccc21,941
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(C)cc2)OCc2cnnn2CCCC1=O,O=C1CCCn2nncc2CO[C@@H](CNCc2ccccc2)CCN1,146
OC[C@H]1O[C@@H](CC(=O)NCc2ccc(Cl)c(Cl)c2)C=C[C@@H]1NC(=O)c1cccnc1,O=C(C[C@H]1C=C[C@H](NC(=O)c2cccnc2)CO1)NCc1ccccc1,1273
C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2cccc3ccccc23)Oc2c(NC(=O)c3ccncc3)cccc2C1=O,O=C(NC[C@H]1CCNC(=O)c2cccc(NC(=O)c3ccncc3)c2O1)Nc1cccc2ccccc12,1218
CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)c3nc4ccccc4s3)cc2OC[C@@H](C)N(Cc2cccnc2)C[C@H]1C,O=C(Nc1ccc2c(c1)OCCN(Cc1cccnc1)CCCCNC2=O)c1nc2ccccc2s1,628
Cc1cccc(c1)S(=O)(=O)N1C[C@H](O)COC[C@@H]2O[C@H](CC(=O)Nc3ccc(cc3)-c3ccccc3)CC[C@@H]12,O=C(C[C@@H]1CC[C@@H]2[C@H](COCCCN2S(=O)(=O)c2ccccc2)O1)Nc1ccc(-c2ccccc2)cc1,3260
CN1CCN(CC1)C(=O)C[C@H]1O[C@@H](CO)[C@@H](NC(=O)Cc2ccccn2)C=C1,O=C(Cc1ccccn1)N[C@H]1C=C[C@@H](CC(=O)N2CCNCC2)OC1,4213
OC[C@@H]1O[C@H](CCNS(=O)(=O)c2cccc(Cl)c2)CC[C@@H]1NC(=O)c1ccncc1,O=C(N[C@H]1CC[C@@H](CCNS(=O)(=O)c2ccccc2)OC1)c1ccncc1,3367
COc1ccccc1S(=O)(=O)N(C)C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@@H](C)CO,O=C1NCC[C@@H](CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2ccccc21,248
COc1ccccc1NC(=O)N1C[C@@H](O)COC[C@H]2O[C@H](CC(=O)NCCc3ccncc3)CC[C@H]12,O=C(C[C@@H]1CC[C@H]2[C@@H](COCCCN2C(=O)Nc2ccccc2)O1)NCCc1ccncc1,3713
O[C@H]1COC[C@@H]2O[C@@H](CC(=O)NCc3ccc(Cl)c(Cl)c3)CC[C@H]2N(C1)C(=O)c1ccccc1F,O=C(C[C@H]1CC[C@@H]2[C@H](COCCCN2C(=O)c2ccccc2)O1)NCc1ccccc1,2716
COC(=O)N(C)C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@H](C)CO,O=C1NCCCOCc2ccccc2-c2ccccc21,367
C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)C2CCC2)Oc2ncc(cc2C1=O)-c1cccc(F)c1,O=C1NCC[C@@H](CNC(=O)C2CCC2)Oc2ncc(-c3ccccc3)cc21,2291
OC[C@H]1O[C@@H](CC(=O)N2CCCCC2)C=C[C@@H]1NC(=O)c1ccc2OCOc2c1,O=C(N[C@H]1C=C[C@H](CC(=O)N2CCCCC2)OC1)c1ccc2c(c1)OCO2,3234
CO[C@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@@H](C)N(C[C@@H]1C)C(=O)c1cnccn1,O=C1NCCCCN(C(=O)c2cnccn2)CCOc2ccccc21,404
C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccncc2)OCCCC[C@H](C)Oc2ccc(NC(=O)C3CCCCC3)cc2C1=O,O=C1NCC[C@@H](CNCc2ccncc2)OCCCCCOc2ccc(NC(=O)C3CCCCC3)cc21,625
OC[C@@H]1O[C@H](CC(O)=O)CC[C@H]1NC(=O)c1ccncc1,O=C(N[C@@H]1CCCOC1)c1ccncc1,512
OC[C@H]1O[C@H](CC(O)=O)CC[C@@H]1NC(=O)c1ccncc1,O=C(N[C@H]1CCCOC1)c1ccncc1,1100
COc1ccc(NC(=O)N[C@@H]2CC[C@@H](CCNC(=O)CCN3CCCCC3)O[C@H]2CO)cc1,O=C(CCN1CCCCC1)NCC[C@@H]1CC[C@@H](NC(=O)Nc2ccccc2)CO1,1029
